"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.InputID1","Input.InputID2","Input.InputID3","Input.InputID4","Input.InputID5","Input.s1","Input.s2","Input.s3","Input.s4","Input.s5","Input.m1","Input.m2","Input.m3","Input.m4","Input.m5","Answer.taskAnswers","Approve","Reject"
"3KVQ0UJWPXYKKU6JQSCJRCTDFUCW5D","3ES1UQ6TFXZM7YN976SJJJGAS52LM6","Chinese ultra-fine entity typing (short sentences)","annotate entity types for labeled mentions","entity, named entity, type, typing, text, mention, nlp, natural language processing","$0.10","Wed Sep 25 10:13:12 PDT 2019","5","BatchId:251856;OriginalHitTemplateId:921587277;","1800","259200","Wed Oct 02 10:13:12 PDT 2019","","","3BEFOD78W7696J6ZYOTO16HOM0BM4Z","AJX63PC8TFQPZ","Submitted","Wed Sep 25 22:42:53 PDT 2019","Wed Sep 25 22:44:35 PDT 2019","Sat Sep 28 22:44:35 PDT 2019","","","","102","0% (0/0)","0% (0/0)","0% (0/0)","21886","41492","32374","32085","7682","据新华社北京一月二十六日电(记者张荣典)中央军委<mark>副主席</mark>张万年今天下午在这里会见了俄罗斯联邦军事总监、国防会议秘书安德烈·科科申一行","武鸣县人民医院重症医学科主任龚冀荣告诉记者，<mark>简永誉</mark>送进医院时已经昏迷不醒，没有呼吸，心跳非常微弱，医疗的参数，包括血压也非常差","太平洋亚洲旅行协会成立于１９５２年，是具有广泛代表性和影响力的民间国际旅游组织，以促进<mark>亚太</mark>地区旅游业发展为宗旨，在整个亚太地区以至世界的旅游开发、宣传、培训和合作等方面发挥着重要作用，受到该地区旅游业界的普遍重视。","值得告慰读者的是，1998年1月1日，英文标题新闻出现在人民日报网络版上;而且，在<mark>邮电部</mark>和北京电信管理局的大力支持下，即将有一条2兆的专线为人民日报网络版传送信息，届时海外读者将会在更短的时间里调阅到人民日报网络版的最新信息","最后，<mark>大家</mark>你1元我1元又为乔明凑了200多元","副主席","简永誉","亚太","邮电部","大家","[{""33"":{""on"":true},""FineTypeA0"":""chairman"",""FineTypeA1"":""person"",""FineTypeA2"":""area"",""FineTypeA3"":""department"",""FineTypeA4"":""group"",""FineTypeB0"":""politician"",""FineTypeB1"":""patient"",""FineTypeB2"":""zone"",""FineTypeB3"":""government sector"",""FineTypeB4"":""lender"",""NA0"":{""on"":false},""NA1"":{""on"":false},""NA2"":{""on"":false},""NA3"":{""on"":false},""NA4"":{""on"":false}}]"
"3EPG8DX9LK3U0L9IE6YOZILHMX9P5B","3ES1UQ6TFXZM7YN976SJJJGAS52LM6","Chinese ultra-fine entity typing (short sentences)","annotate entity types for labeled mentions","entity, named entity, type, typing, text, mention, nlp, natural language processing","$0.10","Wed Sep 25 10:13:12 PDT 2019","5","BatchId:251856;OriginalHitTemplateId:921587277;","1800","259200","Wed Oct 02 10:13:12 PDT 2019","","","3QJOXOW4XK4RYL3SNU51ASTFZP5EMX","AJX63PC8TFQPZ","Submitted","Wed Sep 25 23:08:21 PDT 2019","Wed Sep 25 23:10:23 PDT 2019","Sat Sep 28 23:10:23 PDT 2019","","","","122","0% (0/0)","0% (0/0)","0% (0/0)","6597","7143","15195","16163","32879","他仔细询问了货源的供应、商品价格、质量等问题，并同顾客交谈，征询<mark>他们</mark>的意见","同时，<mark>河北省见义勇为基金会</mark>为安志伟家属送来1万元慰问金，承德市见义勇为协会送来5000元慰问金","给力<mark>木古屋</mark>新款书包中学生双肩包背包女式韩版潮帆布电脑包旅行包W325http://t.cn/8sScPRP","<mark>亚马逊</mark>的这一行动还引发了一连串的问题：云存储器和云播放器会提升亚马逊在数字音乐市场中的地位，并使其与在市场中居于统治地位的苹果iTunes展开更有效的竞争吗","刘诗雯迎战卡塔尔选手<mark>阿尔-阿巴里</mark>","他们","河北省见义勇为基金会","木古屋","亚马逊","阿尔-阿巴里","[{""33"":{""on"":true},""FineTypeA0"":""customer"",""FineTypeA1"":""foundation"",""FineTypeA2"":""brand"",""FineTypeA3"":""technology company"",""FineTypeA4"":""athlete"",""FineTypeB0"":""group"",""FineTypeB1"":""charity"",""FineTypeB2"":""company"",""FineTypeB3"":""corporation"",""FineTypeB4"":""competitor"",""NA0"":{""on"":false},""NA1"":{""on"":false},""NA2"":{""on"":false},""NA3"":{""on"":false},""NA4"":{""on"":false}}]"
"3LOJFQ4BOXSOT7RVGKBZ1DNA541KDD","3ES1UQ6TFXZM7YN976SJJJGAS52LM6","Chinese ultra-fine entity typing (short sentences)","annotate entity types for labeled mentions","entity, named entity, type, typing, text, mention, nlp, natural language processing","$0.10","Wed Sep 25 10:12:38 PDT 2019","5","BatchId:251856;OriginalHitTemplateId:921587277;","1800","259200","Wed Oct 02 10:12:38 PDT 2019","","","3ZPBJO59KQE0E1OH02E4C53YIR5HDY","AJX63PC8TFQPZ","Submitted","Wed Sep 25 23:28:22 PDT 2019","Wed Sep 25 23:30:09 PDT 2019","Sat Sep 28 23:30:09 PDT 2019","","","","107","0% (0/0)","0% (0/0)","0% (0/0)","18014","14064","8539","19260","41451","在这份获奖名单中，<mark>江苏</mark>共有11名运动员入选，分别是陈金、成淑、王适娴、杨曾、刘利平、张华、唐建、王磊、巫叶秋胤、周溢和邱挑","正巧，那是侯七雄出了邀请QQ好友那个活动，我们班很多男生都在玩，他们都进媛(他，她太多，怕大家弄不清楚，就直接上她名字的一个字吧)的盟，那时，突然体会到，为何当年<mark>周幽王</mark> 烽火戏诸侯只为美人一笑了!唉~我们班的人怎么都像花痴一样!~我同学都加她的盟，她也没反对，也没说话","本报讯深圳先科电子有限公司努力提高产品质量，该公司生产的<mark>VCD</mark>视盘机最近通过电子工业部优等品检测","浙江在线杭州2月29日讯(首席记者 童俊 通讯员 顾瀚隽) 29日早上7时22分，杭州市余杭区公安分局110指挥中心接到黄湖镇的葛女士报警，称丈夫<mark>翁某</mark>昨晚在旅馆值班时，被人打昏，头上都是血，目前丈夫在医院昏迷，生命垂危","安全飞行40年的优秀飞行员李淡行是首航机长，当我们问起那次首航尼泊尔的情景时，他十分兴奋地说:为了开辟这条全世界独一无二的国际航线，<mark>我们</mark>配备了双机长，挑选了最优秀的机务、通讯、领航人员，足足准备了几个月时间","江苏","周幽王","VCD","翁某","我们","[{""33"":{""on"":true},""FineTypeA0"":""province"",""FineTypeA1"":""king"",""FineTypeA2"":""technology"",""FineTypeA3"":""victim"",""FineTypeA4"":""company"",""FineTypeB0"":""location"",""FineTypeB1"":""emperor"",""FineTypeB2"":""technology standard"",""FineTypeB3"":""wounded"",""FineTypeB4"":""airline"",""NA0"":{""on"":false},""NA1"":{""on"":false},""NA2"":{""on"":false},""NA3"":{""on"":false},""NA4"":{""on"":false}}]"
"35U0MRQMUJKTDFCW5X3MEGAQPGFOV0","3ES1UQ6TFXZM7YN976SJJJGAS52LM6","Chinese ultra-fine entity typing (short sentences)","annotate entity types for labeled mentions","entity, named entity, type, typing, text, mention, nlp, natural language processing","$0.10","Wed Sep 25 10:12:42 PDT 2019","5","BatchId:251856;OriginalHitTemplateId:921587277;","1800","259200","Wed Oct 02 10:12:42 PDT 2019","","","351SEKWQS1UM6FPSRZUH4ABUZD4MDC","AJX63PC8TFQPZ","Submitted","Wed Sep 25 22:59:57 PDT 2019","Wed Sep 25 23:05:07 PDT 2019","Sat Sep 28 23:05:07 PDT 2019","","","","310","0% (0/0)","0% (0/0)","0% (0/0)","11636","39516","40505","24266","35931","我时常驻足她的身旁，想读懂<mark>她</mark>的昨天、今天和明天","此外，<mark>亚马逊中国</mark>已被网购导航比购宝(Boogle.cn)搜录，作为一个第三方平台，我们会更好的对电商企业进行监督","他说，重温主席重要讲话的精神，联系实际，使<mark>我们</mark>更深切地感受到讲话的重要性和指导意义","云计算将引爆整个移动互联网产业，百度会持续加大对<mark>百度云</mark>的投入，开放技术、运营、流量分发等优势资源，为开发者提供更加开放、完整的生态环境，与开发者共赢移动互联网时代","梁<mark>梁振英</mark>为，无论社会经济大环境如何改变，女性在维系家庭、培育下一代、维持社会稳定等方面，发挥着重要作用","她","亚马逊中国","我们","百度云","梁振英","[{""33"":{""on"":true},""FineTypeA0"":""woman"",""FineTypeA1"":""company"",""FineTypeA2"":""citizen"",""FineTypeA3"":""product"",""FineTypeA4"":""politician"",""FineTypeB0"":""person"",""FineTypeB1"":""branch"",""FineTypeB2"":""listener"",""FineTypeB3"":""service"",""FineTypeB4"":""president"",""NA0"":{""on"":false},""NA1"":{""on"":false},""NA2"":{""on"":false},""NA3"":{""on"":false},""NA4"":{""on"":false}}]"
"3Y3CZJSZ9K6FCYPXRY2D4DLWNFXR55","3ES1UQ6TFXZM7YN976SJJJGAS52LM6","Chinese ultra-fine entity typing (short sentences)","annotate entity types for labeled mentions","entity, named entity, type, typing, text, mention, nlp, natural language processing","$0.10","Wed Sep 25 10:13:12 PDT 2019","5","BatchId:251856;OriginalHitTemplateId:921587277;","1800","259200","Wed Oct 02 10:13:12 PDT 2019","","","3RSDURM96BZRS2S66XTC4NGM8ZJEYN","AJX63PC8TFQPZ","Submitted","Wed Sep 25 23:38:10 PDT 2019","Wed Sep 25 23:52:55 PDT 2019","Sat Sep 28 23:52:55 PDT 2019","","","","885","0% (0/0)","0% (0/0)","0% (0/0)","24426","15418","868","41632","14913","<mark>他们</mark>采取“先开渠，后放水”的办法，把生活服务系统、生产服务系统先后与生产剥离开来，或切块包干，分离经营，或创办实体，自负盈亏，或断粮断奶，脱离母体，使生产要素资源得到合理配置，让每一名职工都找到实现自我价值的最佳位置，把包袱变成了财富","它如同一部厚重的线装古书，你看它的同时，它也向<mark>你</mark>索取，索取你的宗教知识，苛求你的理解能力","再者，机关工作人员的言行代表的是一个机关的形象，往大里说是代表政府的形象，所以更应该严格要求<mark>自己</mark>","给孩子们以无私母爱的<mark>山西省</mark>大同市大同县倍加造镇解庄村村民任桂香；","汉字六书，有其优良传统;但条条均可假借或转注，发挥某种国民劣根性，用以占卜人事吉凶祸福，愚弄他人和<mark>自己</mark>","他们","你","自己","山西省","自己","[{""33"":{""on"":true},""FineTypeA0"":""farmer"",""FineTypeA1"":""person"",""FineTypeA2"":""executive"",""FineTypeA3"":""province"",""FineTypeA4"":""person"",""FineTypeB0"":""manufacturer"",""FineTypeB1"":""reader"",""FineTypeB2"":""staff"",""FineTypeB3"":""area"",""NA0"":{""on"":false},""NA1"":{""on"":false},""NA2"":{""on"":false},""NA3"":{""on"":false},""NA4"":{""on"":true}}]"
"374UMBUHN52DRYB4AXUGIYSO3HGTCS","3ES1UQ6TFXZM7YN976SJJJGAS52LM6","Chinese ultra-fine entity typing (short sentences)","annotate entity types for labeled mentions","entity, named entity, type, typing, text, mention, nlp, natural language processing","$0.10","Wed Sep 25 10:12:46 PDT 2019","5","BatchId:251856;OriginalHitTemplateId:921587277;","1800","259200","Wed Oct 02 10:12:46 PDT 2019","","","3EO896NRAX83MWF4ASH4TM1ZY5XJTO","AJX63PC8TFQPZ","Submitted","Wed Sep 25 22:53:49 PDT 2019","Wed Sep 25 22:56:46 PDT 2019","Sat Sep 28 22:56:46 PDT 2019","","","","177","0% (0/0)","0% (0/0)","0% (0/0)","27756","21429","18309","24417","32751","<mark>中央军委</mark>副主席、国务委员兼国防部长迟浩田上将，中国人民解放军副总参谋长吴铨叙中将等参加了会见","<mark>蒋总</mark>：谢谢深圳车展组委会，谢谢在座的各位媒体朋友，在大家的帮助下，我们K5获得了认知，也取得了一定的销量的业绩","6月8日，石家庄市最后一批小灵通用户发现，使用多年的小灵通号码成了空号，遭遇<mark>联通</mark>公司强制退网","<mark>刁娜</mark>的“勇”让我们看到，血总是热的;刁娜的“舍”让我们明白，爱一直都在","<mark>他</mark>接着分析道:“成本增加，利润下降，生产难以维继，欧洲关闭了不少的钢琴制造企业","中央军委","蒋总","联通","刁娜","他","[{""33"":{""on"":true},""FineTypeA0"":""committee"",""FineTypeA1"":""manager"",""FineTypeA2"":""telephone company"",""FineTypeA3"":""woman"",""FineTypeA4"":""person"",""FineTypeB0"":""group"",""FineTypeB1"":""speaker"",""FineTypeB2"":""telecommunication company"",""FineTypeB3"":""person"",""FineTypeB4"":""analyst"",""NA0"":{""on"":false},""NA1"":{""on"":false},""NA2"":{""on"":false},""NA3"":{""on"":false},""NA4"":{""on"":false}}]"
"3H781YYV6TVSOWVI6O0B8MSROTTTEL","3ES1UQ6TFXZM7YN976SJJJGAS52LM6","Chinese ultra-fine entity typing (short sentences)","annotate entity types for labeled mentions","entity, named entity, type, typing, text, mention, nlp, natural language processing","$0.10","Wed Sep 25 10:12:46 PDT 2019","5","BatchId:251856;OriginalHitTemplateId:921587277;","1800","259200","Wed Oct 02 10:12:46 PDT 2019","","","35LDD5557BHUKLV2JGG48N6KJM1MKP","AJX63PC8TFQPZ","Submitted","Wed Sep 25 23:06:48 PDT 2019","Wed Sep 25 23:08:20 PDT 2019","Sat Sep 28 23:08:20 PDT 2019","","","","92","0% (0/0)","0% (0/0)","0% (0/0)","22088","22104","1157","12733","23916","说刘帅是我军正规化和现代化建设的奠基人之一，<mark>他</mark>是当之无愧的","记者也了解到，傅建中、周龙庚隶属于<mark>桂林安金测控技术有限公司</mark>，该公司从事汽车行车安全技术产品的研发生产，主导产品有“爆胎监测与制动系统（BMBS）”和“爆胎监测与安全提示系统（TPMS+）”，BMBS和TPMS+与TPMS属于同领域关联技术产品","<mark>沃尔玛中国总部</mark>昨天证实，将根据各地实际情况逐步、分批次对部分商场的店外招牌进行调整","（<mark>河北</mark>故城县纪委杨文榜）","浙江在线01月02日讯 昨日是元旦小长假的第一天，市区<mark>五马街</mark>、人民路、江滨路附近的超市、商场、家电卖场、手机卖场，人头攒动","他","桂林安金测控技术有限公司","沃尔玛中国总部","河北","五马街","[{""33"":{""on"":true},""FineTypeA0"":""marshal"",""FineTypeA1"":""limited company"",""FineTypeA2"":""branch"",""FineTypeA3"":""area"",""FineTypeA4"":""street"",""FineTypeB0"":""general"",""FineTypeB1"":""technology company"",""FineTypeB2"":""company"",""FineTypeB3"":""province"",""FineTypeB4"":""lane"",""NA0"":{""on"":false},""NA1"":{""on"":false},""NA2"":{""on"":false},""NA3"":{""on"":false},""NA4"":{""on"":false}}]"
"33EEIIWHK7KWYRPCKAVQ3L5Q4HXQVA","3ES1UQ6TFXZM7YN976SJJJGAS52LM6","Chinese ultra-fine entity typing (short sentences)","annotate entity types for labeled mentions","entity, named entity, type, typing, text, mention, nlp, natural language processing","$0.10","Wed Sep 25 10:12:46 PDT 2019","5","BatchId:251856;OriginalHitTemplateId:921587277;","1800","259200","Wed Oct 02 10:12:46 PDT 2019","","","3VBEN272MLCSGUCODMRBM4DX4U2GSS","AJX63PC8TFQPZ","Submitted","Wed Sep 25 22:49:27 PDT 2019","Wed Sep 25 22:53:48 PDT 2019","Sat Sep 28 22:53:48 PDT 2019","","","","261","0% (0/0)","0% (0/0)","0% (0/0)","12384","22160","14080","15927","21125","成都蓉超在主场1-2负于浙江黄龙；河南金鑫同样在主场遭遇败仗0-6输给了武汉地龙；青岛英茁则在主场13-2大胜北工大；<mark>珠海名实</mark>1-1战平广州果王，而深圳与长春的比赛因为客队报名人数不够10人，以弃权的形式宣布深圳铁狼本场不战而胜，比分为5-0","我谨代表我的夫人和同事们，并以我个人的名义，向总统和夫人表示衷心感谢，并向<mark>墨西哥</mark>人民转达中国人民的亲切问候和良好祝愿！","“2013年，<mark>美的</mark>冰箱将继续发力高端产品","<mark>它</mark>不仅使我们在过去近20年的建设和改革中，克服了那些超越阶段的错误观念和政策，又抵制了抛弃社会主义基本制度的错误主张，取得了令人瞩目的成就;同时也为我们今后的改革与发展提出了一系列基本理论与指导思想","企业家一直期待货币政策能放松，<mark>李稻葵</mark>表示，按他个人的预测，未来若干年，中国财政上会放松，但货币政策会延续审慎、小心的态势，不会放太松，因为中国经济的存量流动性是充足的，货币政策松一点就有可能形成资产泡沫","珠海名实","墨西哥","美的","它","李稻葵","[{""33"":{""on"":true},""FineTypeA0"":""team"",""FineTypeA1"":""country"",""FineTypeA2"":""brand"",""FineTypeA4"":""person"",""FineTypeB0"":""professional sports team"",""FineTypeB1"":""are"",""FineTypeB2"":""appliance company"",""FineTypeB4"":""speaker"",""NA0"":{""on"":false},""NA1"":{""on"":false},""NA2"":{""on"":false},""NA3"":{""on"":true},""NA4"":{""on"":false}}]"
"3T2EL38U0MXO2GU7KPW8R62BKS5QXD","3ES1UQ6TFXZM7YN976SJJJGAS52LM6","Chinese ultra-fine entity typing (short sentences)","annotate entity types for labeled mentions","entity, named entity, type, typing, text, mention, nlp, natural language processing","$0.10","Wed Sep 25 10:12:52 PDT 2019","5","BatchId:251856;OriginalHitTemplateId:921587277;","1800","259200","Wed Oct 02 10:12:52 PDT 2019","","","39ASUFLU6YK2SX2W117AL99D6TPEXH","AJX63PC8TFQPZ","Submitted","Wed Sep 25 23:36:47 PDT 2019","Wed Sep 25 23:38:10 PDT 2019","Sat Sep 28 23:38:10 PDT 2019","","","","83","0% (0/0)","0% (0/0)","0% (0/0)","11534","4884","26541","12240","26593","“在设备方面，我们的操作系统横跨了Windows、Windows Phone、Xbox等不同形态的产品;在后台层面，广受欢迎的服务器操作系统<mark> Windows Server</mark>和与之相匹配的公有云操作系统Windows Azure，组成了完整的云平台，提供包括私有云、公有云和合作伙伴云三种模式选择","对于记者的许多问题，他这么回答:“夫妻分居两地我无悔，以后往西藏修铁路<mark>我</mark>仍然第一个报名","”过了片刻:“<mark>我</mark>可活了三百多年","除了全科学习系统，汉王D31状元版还预装了朗文现代，古汉语，快译大典，<mark>成语词典</mark>等多部权威词典，收录了大量的英文原著英文原著、科普知识、名家读物、历史军事等课外读物","<mark>和讯</mark>消息  5月28日，以“新金融格局下的金融理财未来”为主题的2011年中国金融理财师年会，今日在北京国际大饭店正式拉开帷幕，45位PTP访问团成员、300位中国理财师、多位专家学者、金融机构高管以及监管机构领导出席本次年会","Windows Server","我","我","成语词典","和讯","[{""33"":{""on"":true},""FineTypeA0"":""product"",""FineTypeA1"":""person"",""FineTypeA2"":""person"",""FineTypeA3"":""book"",""FineTypeA4"":""media"",""FineTypeB0"":""service"",""FineTypeB1"":""interviewee"",""FineTypeB3"":""dictionary"",""FineTypeB4"":""news_agency"",""NA0"":{""on"":false},""NA1"":{""on"":false},""NA2"":{""on"":true},""NA3"":{""on"":false},""NA4"":{""on"":false}}]"
"3W9XHF7WGK8VAWNS2ABE6H5W8QPTK5","3ES1UQ6TFXZM7YN976SJJJGAS52LM6","Chinese ultra-fine entity typing (short sentences)","annotate entity types for labeled mentions","entity, named entity, type, typing, text, mention, nlp, natural language processing","$0.10","Wed Sep 25 10:13:33 PDT 2019","5","BatchId:251856;OriginalHitTemplateId:921587277;","1800","259200","Wed Oct 02 10:13:33 PDT 2019","","","386PBUZZXGAF3J7Z1JFD7VRI4SBJLL","AJX63PC8TFQPZ","Submitted","Wed Sep 25 22:44:35 PDT 2019","Wed Sep 25 22:46:05 PDT 2019","Sat Sep 28 22:46:05 PDT 2019","","","","90","0% (0/0)","0% (0/0)","0% (0/0)","11061","22533","25611","26163","11803","在胡志明这140篇文章中，打头的一篇是1951年7月发表的《读实践论·笔记》一文，标题是<mark>他</mark>亲笔用汉字题写的","人民网北京9月23日电（记者 高星）<mark>北京市环保局</mark>副局长、新闻发言人方力在今天下午召开的“北京市清洁空气行动计划”新闻发布会上表示，在未来五年全社会为治理大气需要投入的资金估计可能近5万亿","当时，我一到罗马就采访、报道了<mark>他</mark>，但总觉得言犹未尽","但孩子们向记者承认，他们也在动物园投喂过<mark>自己</mark>喜爱的动物","１．任何提及“女王陛下”、“王室”、“英国政府”及“国务大臣”等相类似名称或词句的条款，如该条款内容是关于香港土地所有权或涉及《基本法》所规定的中央管理的事务和中央与香港特别行政区的关系，则该等名称或词句应相应地解释为中央或中国的其它主管机关，其它情况下应解释为<mark>香港特别行政区</mark>政府。","他","北京市环保局","他","自己","香港特别行政区","[{""33"":{""on"":true},""FineTypeA0"":""person"",""FineTypeA1"":""department"",""FineTypeA2"":""person"",""FineTypeA3"":""children"",""FineTypeA4"":""government"",""FineTypeB0"":""author"",""FineTypeB1"":""government sector"",""FineTypeB2"":""interviewee"",""FineTypeB3"":""group"",""FineTypeB4"":""district"",""NA0"":{""on"":false},""NA1"":{""on"":false},""NA2"":{""on"":false},""NA3"":{""on"":false},""NA4"":{""on"":false}}]"
"3RWO3EJELHMVC38ZDJWCWS80AH4P1T","3ES1UQ6TFXZM7YN976SJJJGAS52LM6","Chinese ultra-fine entity typing (short sentences)","annotate entity types for labeled mentions","entity, named entity, type, typing, text, mention, nlp, natural language processing","$0.10","Wed Sep 25 10:12:56 PDT 2019","5","BatchId:251856;OriginalHitTemplateId:921587277;","1800","259200","Wed Oct 02 10:12:56 PDT 2019","","","39N5ACM9HF0GOS9O7ZH7ZIMZDX0P9U","AJX63PC8TFQPZ","Submitted","Wed Sep 25 23:10:23 PDT 2019","Wed Sep 25 23:28:21 PDT 2019","Sat Sep 28 23:28:21 PDT 2019","","","","1078","0% (0/0)","0% (0/0)","0% (0/0)","25347","38133","11816","16189","41182","<mark>康熙</mark>皇帝得知下旨玉浆春酒为宫廷用酒，赐名御宴酒","2012年10月13日下午14:30分，电影《画皮II》导演乌尔善、制片人<mark>庞洪</mark>、出品人郭力以及中央美术学院教授王水泊在中央美术学院美术馆学术报告厅进行了题为《电影“画皮Ⅱ”的思考与回顾》的讲座","二是中央制定的一系列政策，已经并将继续对保护农民积极性发挥重大作用，这是<mark>我们</mark>做好工作最重要的基础","她常这样激励<mark>自己</mark>:“建设强大的海防，需要有股殚精竭虑的拼劲","1953年春天读你的《从上甘岭来》，1957年底读<mark>你</mark>的《黄山小记》，直到十年大动乱结束后读你在茅山根据地为纪念陈毅和张茜同志写的《长江横渡》，我都有过同样的感受","康熙","庞洪","我们","自己","你","[{""33"":{""on"":true},""FineTypeA0"":""emperor"",""FineTypeA1"":""producer"",""FineTypeA2"":""group"",""FineTypeA3"":""woman"",""FineTypeA4"":""author"",""FineTypeB0"":""king"",""FineTypeB1"":""film maker"",""FineTypeB2"":""administrator"",""FineTypeB3"":""person"",""FineTypeB4"":""writer"",""NA0"":{""on"":false},""NA1"":{""on"":false},""NA2"":{""on"":false},""NA3"":{""on"":false},""NA4"":{""on"":false}}]"
